model,seed,pollutant,horizon,RMSE,MAE,R2,sMAPE,n
seasonal_naive,,PM10,6,77.09929656982422,45.1025390625,-0.3112672936458487,48.938045501708984,540
seasonal_naive,,PM10,24,86.30841064453125,54.5574951171875,-0.011149376775622555,43.76810836791992,540
seasonal_naive,,PM10,72,101.1139144897461,68.38666534423828,-0.3931442885409979,54.894775390625,540
seasonal_naive,,NO2,6,11.11008071899414,8.38873291015625,-0.11584444840003338,34.02791976928711,540
seasonal_naive,,NO2,24,18.311569213867188,13.889037132263184,-0.2059736319250851,37.22486114501953,540
seasonal_naive,,NO2,72,19.690547943115234,15.378377914428711,-0.4075729062003164,41.866573333740234,540
seasonal_naive,,O3,6,29.68259048461914,14.19411849975586,-0.5306884707402046,67.83653259277344,540
seasonal_naive,,O3,24,29.589359283447266,15.789339065551758,-0.45135721896477476,70.3888168334961,540
seasonal_naive,,O3,72,32.359195709228516,17.971176147460938,-0.7541055614566932,77.42394256591797,540
seasonal_naive,,CO,6,0.6876159310340881,0.34511598944664,-0.6002012124388305,36.86293029785156,540
seasonal_naive,,CO,24,0.8770327568054199,0.5590681433677673,-0.41943197232832774,39.64575958251953,540
seasonal_naive,,CO,72,0.9685094952583313,0.6405579447746277,-0.7312220308589901,46.03797149658203,540
seasonal_naive,,SO2,6,3.3130650520324707,2.3876333236694336,0.056537182392070284,25.418764114379883,540
seasonal_naive,,SO2,24,4.646027088165283,2.9427499771118164,0.37449558817502826,24.04362678527832,540
seasonal_naive,,SO2,72,5.364346981048584,3.4825363159179688,0.14568259922197035,28.484207153320312,540
gru,42.0,PM2.5,6,23.96878433227539,16.54842185974121,0.03558710356567574,49.53730773925781,540
gru,42.0,PM2.5,24,29.084501266479492,22.240854263305664,-0.4925518905820314,55.04939651489258,540
gru,42.0,PM2.5,72,33.68379211425781,26.466655731201172,-0.984779262250987,61.953460693359375,540
gru,42.0,PM10,6,55.3407096862793,38.03477096557617,0.3244153103728735,43.06006622314453,540
gru,42.0,PM10,24,84.91450500488281,60.14968490600586,0.02124745675285844,48.72853088378906,540
gru,42.0,PM10,72,95.16633605957031,69.08528900146484,-0.234073104727188,54.87410354614258,540
gru,42.0,NO2,6,9.159711837768555,7.082513332366943,0.2415396645803043,29.566946029663086,540
gru,42.0,NO2,24,15.921418190002441,12.121797561645508,0.08830374570359478,33.27667236328125,540
gru,42.0,NO2,72,16.871965408325195,13.035497665405273,-0.03344322946511902,35.66510772705078,540
gru,42.0,O3,6,23.46110725402832,12.485491752624512,0.04373053794203985,71.30699920654297,540
gru,42.0,O3,24,24.31007194519043,13.18526840209961,0.020339218163366257,65.75798034667969,540
gru,42.0,O3,72,24.373950958251953,13.42686653137207,0.00479586852082492,68.38351440429688,540
gru,42.0,CO,6,0.558603823184967,0.3465276062488556,-0.056064919701509286,43.61545944213867,540
gru,42.0,CO,24,0.7729461789131165,0.5334686040878296,-0.1025071847419099,42.22214126586914,540
gru,42.0,CO,72,0.8383542895317078,0.6026049256324768,-0.2971799721132593,46.310081481933594,540
gru,42.0,SO2,6,4.356933116912842,3.2622106075286865,-0.6316485981023674,32.67533493041992,540
gru,42.0,SO2,24,5.188175678253174,3.6311872005462646,0.21999697517980965,29.723974227905273,540
gru,42.0,SO2,72,5.424468994140625,3.73230242729187,0.12642541047999112,30.924415588378906,540
gru,43.0,PM2.5,6,27.437519073486328,19.786922454833984,-0.2637486376414222,51.954288482666016,540
gru,43.0,PM2.5,24,32.15062713623047,24.69281768798828,-0.8238328065209017,55.411563873291016,540
gru,43.0,PM2.5,72,41.180397033691406,32.80828857421875,-1.9665476222051566,65.47681427001953,540
gru,43.0,PM10,6,63.742210388183594,41.712364196777344,0.10371811407053178,43.565673828125,540
gru,43.0,PM10,24,93.37735748291016,69.3481674194336,-0.18356550806373373,52.49446105957031,540
gru,43.0,PM10,72,107.26232147216797,84.271240234375,-0.5677204290683338,61.74857711791992,540
gru,43.0,NO2,6,9.257901191711426,7.17842435836792,0.22519151509618818,30.00882339477539,540
gru,43.0,NO2,24,16.019685745239258,12.352975845336914,0.07701497607083885,33.66266632080078,540
